CustomerKey,FirstName,LastName,Gender,DateFirstPurchase,Customer City,Customer Country
22855,Summer,Sai,F,2020-11-28,Cloverdale,Australia
22856,Lance,Carlson,M,2020-07-25,Caloundra,Australia
22857,Julio,Romero,M,2019-05-08,Warrnambool,Australia
22858,Deborah,Tang,F,2021-01-16,Matraville,Australia
22859,Arianna,Sanders,F,2020-07-15,Geelong,Australia
22860,Cedric,Kumar,M,2019-05-24,Hawthorne,Australia
22861,Devin,Hughes,M,2020-07-24,Lake Oswego,United States
22862,Derrick,Navarro,M,2020-07-28,Berkeley,United States
22863,Hunter,Thomas,M,2020-04-19,Lake Oswego,United States
22864,Mason,Hall,M,2020-07-23,Issaquah,United States
22865,Stephanie,Hall,F,2020-10-02,Concord,United States
22866,William,Thompson,M,2020-03-25,Paderborn,Germany
22867,Max,Ruiz,M,2020-07-31,Saarlouis,Germany
22868,Ernest,Sun,M,2020-12-13,Saint Germain en Laye,France
22869,Rafael,Lu,M,2020-09-19,London,United Kingdom
22870,Barbara,Chen,F,2020-04-24,Cergy,France
22871,David,Coleman,M,2020-07-24,Walla Walla,United States
22872,Sara,Bailey,F,2020-07-18,Burien,United States
22873,Robert,Williams,M,2020-07-21,Bellflower,United States
22874,Drew,Anand,M,2020-04-21,Burien,United States
22875,Robert,Russell,M,2020-04-13,Glendale,United States
22876,Jenna,Campbell,F,2020-04-18,Newport Beach,United States
22877,Xavier,Griffin,M,2018-07-30,Cliffside,Canada
22878,Angelica,Ross,F,2020-04-09,W. Linn,United States
22879,Jocelyn,Russell,F,2020-04-14,Downey,United States
22880,Ashley,Harris,F,2020-04-27,Corvallis,United States
22881,Wyatt,Martinez,M,2018-07-16,Newton,Canada
22882,Charles,Jones,M,2020-08-26,Port Hammond,Canada
22883,Xavier,Morgan,M,2020-03-21,Milwaukie,United States
22884,Danielle,Richardson,F,2020-12-26,Salem,United States
22885,Caleb,Henderson,M,2020-03-30,Yakima,United States
22886,Andrea,King,F,2020-04-16,Grossmont,United States
22887,Mason,Richardson,M,2020-04-27,Novato,United States
22888,Abigail,Long,F,2020-04-26,Olympia,United States
22889,Julia,Long,F,2018-07-20,Newton,Canada
22890,Alexis,Hall,F,2020-11-09,San Diego,United States
22891,Andrea,Gonzalez,F,2020-05-12,Imperial Beach,United States
22892,Timothy,Mitchell,M,2020-08-25,Downey,United States
22893,Chloe,Miller,F,2018-07-24,Cliffside,Canada
22894,Danielle,Ramirez,F,2020-03-07,Daly City,United States
22895,Eduardo,Perez,M,2018-07-11,Shawnee,Canada
22896,Logan,Miller,M,2020-04-01,Everett,United States
22897,Arianna,Ramirez,F,2020-05-08,Port Orchard,United States
22898,Melanie,Washington,F,2020-05-02,El Cajon,United States
22899,Charles,Carter,M,2020-04-30,El Cajon,United States
22900,Hunter,Li,M,2020-05-16,Woodburn,United States
22901,Katherine,Stewart,F,2018-07-12,Newton,Canada
22902,Pedro,Madan,M,2020-09-21,Bellingham,United States
22903,Hailey,Stewart,F,2018-07-24,Port Hammond,Canada
22904,Mitchell,Shen,M,2019-05-12,Hobart,Australia
22905,Joe,Schmidt,M,2019-06-11,Springwood,Australia
22906,Jessie,Moreno,F,2019-06-13,North Ryde,Australia
22907,Barry,Sai,M,2019-06-03,Rhodes,Australia
22908,Eddie,Ortega,M,2019-06-10,Seaford,Australia
22909,Tommy,Goel,M,2019-06-05,Hervey Bay,Australia
22910,Latoya,Tang,F,2019-06-28,Hervey Bay,Australia
22911,Gregory,Raje,M,2020-08-26,Silverwater,Australia
22912,Mallory,Moreno,F,2019-06-01,Lane Cove,Australia
22913,Valerie,Lu,F,2019-05-30,Silverwater,Australia
22914,Faith,Gray,F,2020-04-04,Melton,Australia
22915,Carly,Shen,F,2020-06-27,Perth,Australia
22916,Raquel,Romero,F,2020-09-10,East Brisbane,Australia
22917,Maurice,She,M,2020-03-03,Warrnambool,Australia
22918,Calvin,Jai,M,2020-10-06,Brisbane,Australia
22919,Stanley,Rana,M,2020-08-12,Lane Cove,Australia
22920,Calvin,Andersen,M,2020-11-26,Gold Coast,Australia
22921,Kelsey,Shen,F,2019-06-11,East Brisbane,Australia
22922,Heidi,Martinez,F,2020-07-27,Gold Coast,Australia
22923,Mason,Lopez,M,2020-12-28,Gold Coast,Australia
22924,Marie,Sanchez,F,2020-02-11,Springwood,Australia
22925,Karla,Shen,F,2020-09-03,St. Leonards,Australia
22926,Keith,Yuan,M,2019-06-21,Hervey Bay,Australia
22927,Jon,Guo,M,2019-05-30,Malabar,Australia
22928,Natalie,Nelson,F,2020-06-13,Coffs Harbour,Australia
22929,Isabella,Davis,F,2019-06-06,Brisbane,Australia
22930,Brett,Raman,M,2019-06-28,Sunbury,Australia
22931,Logan,Johnson,M,2019-06-11,Caloundra,Australia
22932,Maurice,Jai,M,2019-05-31,Matraville,Australia
22933,Kelli,Chande,F,2019-06-26,North Sydney,Australia
22934,Tonya,Kumar,F,2019-06-18,Rockhampton,Australia
22935,Tamara,Shen,F,2019-06-15,Rhodes,Australia
22936,Jill,Diaz,F,2019-06-12,Geelong,Australia
22937,Jose,Baker,M,2019-06-28,Rockhampton,Australia
22938,Hector,Blanco,M,2019-06-22,Hawthorne,Australia
22939,Rebekah,Arthur,F,2019-06-06,Milsons Point,Australia
22940,Briana,Ashe,F,2019-05-30,Cloverdale,Australia
22941,Destiny,Bailey,F,2020-07-04,Hervey Bay,Australia
22942,Brittney,She,F,2019-06-05,Perth,Australia
22943,Timothy,Parker,M,2019-06-11,Sydney,Australia
22944,Jodi,Lal,F,2020-05-07,Lavender Bay,Australia
22945,Linda,Sanz,F,2020-03-20,Port Macquarie,Australia
22946,Bryant,Kapoor,M,2019-06-17,Lavender Bay,Australia
22947,Danielle,Torres,F,2020-03-03,Wollongong,Australia
22948,Lucas,Turner,M,2020-05-01,Brisbane,Australia
22949,Gavin,Butler,M,2020-04-18,Port Macquarie,Australia
22950,Nicole,Cox,F,2019-06-23,Brisbane,Australia
22951,Chelsea,Mehta,F,2019-06-21,Findon,Australia
22952,Luke,Baker,M,2020-02-23,Geelong,Australia
22953,Barbara,Liang,F,2019-06-01,Hobart,Australia
22954,Justin,Thompson,M,2019-06-07,Townsville,Australia
22955,Leslie,Suarez,F,2020-08-26,Milsons Point,Australia
22956,Randy,Guo,M,2020-10-20,Port Macquarie,Australia
22957,Nicole,Davis,F,2020-08-11,Townsville,Australia
22958,Brandy,Fernandez,F,2019-06-12,Findon,Australia
22959,Julie,Yuan,F,2019-06-09,Gold Coast,Australia
22960,Douglas,Malhotra,M,2020-09-18,Melton,Australia
22961,Nina,She,F,2019-06-05,Wollongong,Australia
22962,Casey,Martin,M,2020-05-30,Port Macquarie,Australia
22963,Willie,Ye,M,2020-03-23,Hawthorne,Australia
22964,Eric,Hayes,M,2020-05-27,Cranbourne,Australia
22965,Carrie,Gomez,F,2020-09-21,Hawthorne,Australia
22966,Jodi,Chapman,F,2019-06-25,Warrnambool,Australia
22967,Rachel,Smith,F,2020-08-24,Olympia,United States
22968,Logan,Perez,M,2020-05-25,Puyallup,United States
22969,Taylor,Martin,F,2021-01-08,Newton,Canada
22970,Mary,Phillips,F,2020-02-15,Bellingham,United States
22971,Morgan,Howard,F,2018-07-09,Cliffside,Canada
22972,Bailey,James,F,2020-05-28,Woodburn,United States
22973,Alan,Lin,M,2020-12-28,Melton,Australia
22974,Erika,Vazquez,F,2020-03-23,Cranbourne,Australia
22975,Courtney,Turner,F,2018-07-06,Metchosin,Canada
22976,Eric,Foster,M,2018-08-24,Oak Bay,Canada
22977,Ian,Patterson,M,2020-05-27,San Carlos,United States
22978,Devon,Jai,M,2020-12-31,St. Leonards,Australia
22979,Theodore,Hernandez,M,2020-11-06,Burlingame,United States
22980,Oscar,Washington,M,2020-02-05,Bellflower,United States
22981,Amanda,Flores,F,2020-12-12,Salem,United States
22982,Madison,Miller,F,2020-03-05,Coronado,United States
22983,Maria,Bennett,F,2020-07-21,Haney,Canada
22984,Cameron,Robinson,M,2020-12-20,Bellingham,United States
22985,Hailey,Phillips,F,2020-10-01,Edmonds,United States
22986,Carly,Jai,F,2019-06-21,Caloundra,Australia
22987,Jerome,Dominguez,M,2019-06-03,Milsons Point,Australia
22988,Patricia,Madan,F,2019-06-17,Rhodes,Australia
22989,Megan,Butler,F,2020-05-16,Concord,United States
22990,Alyssa,Stewart,F,2020-04-24,Lincoln Acres,United States
22991,Morgan,Jenkins,F,2020-06-03,Colma,United States
22992,Austin,Yang,M,2020-05-14,Kirkland,United States
22993,Xavier,Sanchez,M,2020-08-25,Redwood City,United States
22994,Chloe,Allen,F,2020-08-26,Olympia,United States
22995,Isabella,Bryant,F,2018-08-26,Langley,Canada
22996,Jordan,Henderson,M,2018-08-05,Langford,Canada
22997,Lucas,Williams,M,2020-08-18,Bellingham,United States
22998,Lauren,Washington,F,2018-08-27,Metchosin,Canada
22999,Jackson,Hill,M,2020-08-01,Lemon Grove,United States
23000,Victoria,Henderson,F,2021-01-13,Lake Oswego,United States
23001,Julio,Munoz,M,2020-10-07,Beaverton,United States
23002,Arthur,Hernandez,M,2020-04-12,Bellingham,United States
23003,Ashley,Robinson,F,2020-04-22,Oregon City,United States
23004,Raymond,Fernandez,M,2020-10-30,Burlingame,United States
23005,Luke,Sharma,M,2020-04-20,Portland,United States
23006,Seth,Lee,M,2020-10-30,Downey,United States
23007,Isaac,Sanchez,M,2020-04-06,La Jolla,United States
23008,Sheena,She,F,2020-05-16,Rockhampton,Australia
23009,Dalton,Thomas,M,2020-12-06,Cliffside,Canada
23010,Seth,Cook,M,2020-10-30,Sooke,Canada
23011,Isaiah,Rivera,M,2020-06-30,Berkeley,United States
23012,Mathew,Carlson,M,2020-09-07,Darlinghurst,Australia
23013,Louis,Yang,M,2020-06-20,Goulburn,Australia
23014,Cassandra,Mehta,F,2020-08-08,Lane Cove,Australia
23015,Juan,Rivera,M,2020-08-13,Colma,United States
23016,Victoria,Powell,F,2020-08-05,Berkeley,United States
23017,Alison,Rai,F,2020-08-13,Bellingham,United States
23018,Richard,White,M,2020-08-22,Redmond,United States
23019,Emma,Garcia,F,2020-05-15,Oakland,United States
23020,Hannah,Jones,F,2021-01-04,Kirkland,United States
23021,Stefanie,Mehta,F,2020-08-14,Bellflower,United States
23022,Jocelyn,Bradley,F,2020-05-24,Royal Oak,Canada
23023,Naomi,Vazquez,F,2020-03-25,Bellingham,United States
23024,Emma,Davis,F,2020-05-13,Lebanon,United States
23025,Richard,Richardson,M,2020-08-28,Walla Walla,United States
23026,Jessica,Rogers,F,2020-08-20,Glendale,United States
23027,Fernando,Griffin,M,2020-08-10,Los Angeles,United States
23028,Anna,Taylor,F,2020-08-24,Palo Alto,United States
23029,Ian,Ross,M,2020-04-03,Bellingham,United States
23030,Aidan,Jenkins,M,2020-08-30,Salem,United States
23031,Brooke,Morgan,F,2020-08-16,Sedro Woolley,United States
23032,Jesse,Parker,M,2020-08-18,Lakewood,United States
23033,Alex,Turner,M,2020-08-18,Lakewood,United States
23034,Melanie,Cooper,F,2020-08-21,Los Angeles,United States
23035,Maria,Howard,F,2020-08-14,Newport Beach,United States
23036,Caleb,Green,M,2020-08-16,San Carlos,United States
23037,Lucas,Wood,M,2021-01-21,Seattle,United States
23038,Sydney,Reed,F,2020-05-13,Redmond,United States
23039,Wyatt,Scott,M,2020-05-16,Colma,United States
23040,Seth,Morgan,M,2020-05-24,Palo Alto,United States
23041,Natalie,Garcia,F,2020-08-11,Long Beach,United States
23042,Riley,Blue,F,2020-08-12,Beverly Hills,United States
23043,Katherine,Moore,F,2020-12-20,Tacoma,United States
23044,Aidan,Patterson,M,2020-04-09,Corvallis,United States
23045,Gabriel,Patterson,M,2020-06-15,Spokane,United States
23046,Pamela,Malhotra,F,2020-02-16,Beaverton,United States
23047,Valerie,Xu,F,2020-08-11,Chula Vista,United States
23048,Isabella,Hughes,F,2020-05-01,Oak Bay,Canada
23049,Gina,Moreno,F,2020-03-02,Beaverton,United States
23050,Jack,Hall,M,2020-02-04,Salem,United States
23051,Jesse,Green,M,2020-03-18,W. Linn,United States
23052,Steven,Stewart,M,2020-08-04,National City,United States
23053,Anna,Bailey,F,2020-10-28,Kirkland,United States
23054,David,Moore,M,2020-07-14,Marysville,United States
23055,Seth,Diaz,M,2020-08-20,Portland,United States
23056,Alyssa,Perry,F,2020-08-16,La Jolla,United States
23057,Caitlin,Richardson,F,2018-08-03,Shawnee,Canada
23058,Michelle,Rivera,F,2020-07-31,Burlingame,United States
23059,Spencer,Price,M,2020-08-10,W. Linn,United States
23060,Isabella,Long,F,2020-05-31,Palo Alto,United States
23061,Jeremiah,Sanders,M,2020-03-10,National City,United States
23062,Natalie,Reed,F,2020-10-13,Lebanon,United States
23063,Jennifer,Thompson,F,2020-12-16,Mill Valley,United States
23064,Alexander,Rodriguez,M,2020-04-11,Bellingham,United States
23065,Derek,Nath,M,2020-06-24,Bellingham,United States
23066,Austin,Lal,M,2020-05-03,Bellflower,United States
23067,Kelli,Pal,F,2020-05-31,Burlingame,United States
23068,Ryan,Shan,M,2020-11-11,Chula Vista,United States
23069,Anna,Gray,F,2020-02-14,Berkeley,United States
23070,Natalie,Hall,F,2020-02-03,Victoria,Canada
23071,Haley,Gonzales,F,2020-06-08,Concord,United States
23072,Toni,Srini,F,2020-04-21,Bellingham,United States
23073,Christian,Griffin,M,2020-08-16,Puyallup,United States
23074,Megan,Flores,F,2018-08-18,Royal Oak,Canada
23075,Rebekah,Sandberg,F,2020-05-05,Bellflower,United States
23076,Adrian,Brooks,M,2020-12-25,Beverly Hills,United States
23077,Marvin,Hernandez,M,2020-03-23,Rhodes,Australia
23078,Julio,Hernandez,M,2020-07-07,Findon,Australia
23079,Justine,Ryan,F,2020-07-07,Warrnambool,Australia
23080,Jocelyn,Barnes,F,2020-05-16,Lemon Grove,United States
23081,Brandon,Powell,M,2020-08-03,Redwood City,United States
23082,Jonathan,Williams,M,2020-08-07,Spring Valley,United States
23083,Samuel,Smith,M,2020-08-04,Burnaby,Canada
23084,Christian,Shan,M,2020-06-19,Haney,Canada
23085,Ross,Subram,M,2020-10-17,Perth,Australia
23086,Tracy,Lal,F,2020-03-24,South Melbourne,Australia
23087,Clifford,Martinez,M,2020-08-28,Townsville,Australia
23088,Wesley,Hu,M,2020-02-08,Bellingham,United States
23089,Lucas,Walker,M,2020-03-11,Issaquah,United States
23090,Christopher,Lee,M,2020-08-22,Lynnwood,United States
23091,Richard,Peterson,M,2020-11-24,La Jolla,United States
23092,Gabrielle,Brooks,F,2020-06-25,National City,United States
23093,Nathan,Parker,M,2021-01-06,San Diego,United States
23094,Carolyn,Gill,F,2020-04-27,Melton,Australia
23095,Gerald,Patel,M,2020-06-18,Perth,Australia
23096,Ashlee,Chande,F,2020-04-29,North Ryde,Australia
23097,Tony,Natsuhara,M,2019-06-16,South Melbourne,Australia
23098,Pedro,Rubio,M,2019-06-01,Coffs Harbour,Australia
23099,Kristi,Suarez,F,2019-06-28,Sydney,Australia
23100,Christy,Raje,F,2019-06-26,Brisbane,Australia
23101,Barbara,Lal,F,2019-06-16,Coffs Harbour,Australia
23102,Barbara,Zeng,F,2019-06-01,Sydney,Australia
23103,Dwayne,Moreno,M,2020-05-17,Goulburn,Australia
23104,Isabelle,Long,F,2019-06-27,Brisbane,Australia
23105,Karl,Andersen,M,2019-06-05,Rockhampton,Australia
23106,Kathryn,Yuan,F,2019-06-15,Wollongong,Australia
23107,Michele,Kumar,F,2019-06-27,Lavender Bay,Australia
23108,Savannah,Wright,F,2020-08-14,Everett,United States
23109,Lauren,Hughes,F,2020-02-17,Woodburn,United States
23110,Mackenzie,Gonzalez,F,2020-05-26,Glendale,United States
23111,Sara,Wright,F,2020-05-28,Lincoln Acres,United States
23112,James,Butler,M,2020-05-09,Daly City,United States
23113,Elijah,Powell,M,2018-08-19,Shawnee,Canada
23114,Caroline,Washington,F,2018-08-10,Haney,Canada
23115,Stephanie,Nicholls,F,2020-03-02,Chula Vista,United States
23116,Jerome,Vazquez,M,2019-07-28,Hawthorne,Australia
23117,Bruce,Sanz,M,2019-07-15,Goulburn,Australia
23118,Monique,Moreno,F,2019-07-04,Seaford,Australia
23119,Gilbert,Zhao,M,2019-07-29,Lavender Bay,Australia
23120,Javier,Browning,M,2019-07-03,Findon,Australia
23121,Danny,Ramos,M,2019-07-03,Melton,Australia
23122,Colleen,Zhou,F,2020-07-30,Sunbury,Australia
23123,Zoe,Kelly,F,2020-11-03,Goulburn,Australia
23124,Cameron,Wang,M,2021-01-13,Beaverton,United States
23125,Madeline,Scott,F,2020-08-01,Everett,United States
23126,Carolyn,Van,F,2020-12-10,Beverly Hills,United States
23127,Haley,Hughes,F,2020-05-11,Burlingame,United States
23128,Dylan,Jai,M,2020-06-27,Wollongong,Australia
23129,Misty,Ashe,F,2020-05-06,St. Leonards,Australia
23130,Lauren,Russell,F,2020-02-16,Daly City,United States
23131,Caitlin,Peterson,F,2020-10-01,Redmond,United States
23132,Anthony,Lee,M,2020-03-17,Santa Cruz,United States
23133,Alexis,White,F,2020-08-31,Long Beach,United States
23134,Alyssa,Robinson,F,2020-11-09,Westminster,Canada
23135,Dylan,Clark,M,2020-08-27,Berkeley,United States
23136,Stephanie,Peterson,F,2020-09-06,Concord,United States
23137,Chloe,Sanders,F,2018-08-11,Royal Oak,Canada
23138,Angela,Peterson,F,2020-09-22,Beverly Hills,United States
23139,Christian,Yang,M,2020-06-06,Chula Vista,United States
23140,Tyler,Lee,M,2020-02-16,Burien,United States
23141,Katherine,Long,F,2020-09-13,W. Linn,United States
23142,Cara,Wu,F,2020-09-13,Beaverton,United States
23143,Jada,Phillips,F,2020-06-12,Issaquah,United States
23144,Zachary,Alexander,M,2020-06-05,Marysville,United States
23145,Nichole,Xie,F,2020-06-26,Concord,United States
23146,Sarah,Clark,F,2020-09-23,Torrance,United States
23147,Wyatt,Smith,M,2020-11-14,Newport Beach,United States
23148,Nathan,Ross,M,2020-06-18,Yakima,United States
23149,Brandi,Rubio,F,2020-08-30,Concord,United States
23150,Gabriella,Allen,F,2020-12-06,Mill Valley,United States
23151,Michael,Brown,M,2020-06-19,Milwaukie,United States
23152,Michelle,Howard,F,2020-11-06,Salem,United States
23153,Jenna,Hill,F,2020-03-21,Coronado,United States
23154,Connor,Phillips,M,2020-06-14,Walla Walla,United States
23155,Victoria,Hall,F,2020-06-10,Santa Cruz,United States
23156,Samantha,Barnes,F,2020-06-26,Salem,United States
23157,Valerie,Gao,F,2020-08-15,Beaverton,United States
23158,Ana,Patterson,F,2020-06-24,Marysville,United States
23159,Dalton,Phillips,M,2020-09-24,Beverly Hills,United States
23160,Aimee,Huang,F,2020-09-17,Burlingame,United States
23161,Samuel,Scott,M,2020-08-31,Mill Valley,United States
23162,Sarah,Flores,F,2020-09-13,Redwood City,United States
23163,Madison,Ross,F,2020-09-17,Torrance,United States
23164,Kyle,Bryant,M,2018-08-22,Metchosin,Canada
23165,Natalie,Mitchell,F,2020-06-13,Woodland Hills,United States
23166,Cody,Ward,M,2020-06-18,Grossmont,United States
23167,Hailey,Jenkins,F,2020-09-22,Marysville,United States
23168,Mya,Hayes,F,2020-09-02,W. Linn,United States
23169,Corey,Andersen,M,2020-09-22,Bellingham,United States
23170,Aaron,Jai,M,2020-09-03,Burbank,United States
23171,Ethan,Griffin,M,2020-05-07,Coronado,United States
23172,Alexandra,Thomas,F,2018-08-03,Haney,Canada
23173,Nathan,Rodriguez,M,2020-06-01,Marysville,United States
23174,Gloria,Gonzales,F,2020-09-03,Beverly Hills,United States
23175,Melanie,Flores,F,2020-09-05,Redwood City,United States
23176,Jesse,Ward,M,2020-06-29,San Carlos,United States
23177,Savannah,Richardson,F,2020-06-11,Lake Oswego,United States
23178,Dalton,Morris,M,2020-06-21,Port Orchard,United States
23179,Jordan,Phillips,M,2020-05-30,Port Orchard,United States
23180,Olivia,Cook,F,2020-06-29,Marysville,United States
23181,Evan,Evans,M,2020-07-19,Bellingham,United States
23182,Savannah,Rivera,F,2021-01-09,El Cajon,United States
23183,Megan,Davis,F,2020-07-04,Oakland,United States
23184,Hailey,Carter,F,2020-05-28,Mill Valley,United States
23185,Fernando,Edwards,M,2020-09-24,Long Beach,United States
23186,Jordan,Young,M,2020-09-28,Los Angeles,United States
23187,Andy,Munoz,M,2020-09-18,Bremerton,United States
23188,Austin,Jai,M,2020-02-26,Port Orchard,United States
23189,Megan,Moore,F,2020-09-01,Torrance,United States
23190,Nathaniel,Ramirez,M,2020-11-26,Bellflower,United States
23191,Gilbert,Raji,M,2020-07-15,Burien,United States
23192,Emily,Garcia,F,2020-09-05,Palo Alto,United States
23193,Alexis,Flores,F,2020-06-25,Ballard,United States
23194,Shelby,Cook,F,2020-11-05,Daly City,United States
23195,Xavier,Mohamed,M,2020-07-14,Portland,United States
23196,Carlos,Roberts,M,2020-06-06,Vancouver,Canada
23197,Cole,Cook,M,2020-07-30,Los Angeles,United States
23198,Jacqueline,Sanders,F,2020-04-01,Beaverton,United States
23199,Brandon,Hayes,M,2020-07-16,Walla Walla,United States
23200,Grace,Rodriguez,F,2020-06-06,Issaquah,United States
23201,Alyssa,Butler,F,2020-08-13,Lincoln Acres,United States
23202,Terrance,Chandra,M,2020-11-04,Bellingham,United States
23203,Dalton,Jenkins,M,2020-10-24,Renton,United States
23204,Katherine,Mitchell,F,2020-07-27,Spokane,United States
23205,Katherine,Sanders,F,2020-05-09,Burbank,United States
23206,Jackson,Lal,M,2020-08-04,West Covina,United States
23207,Dalton,Baker,M,2020-08-07,West Covina,United States
23208,Janet,Watson,F,2020-08-01,Westminster,Canada
23209,Lucas,Lewis,M,2018-08-10,Royal Oak,Canada
23210,Timothy,Gray,M,2020-10-22,Concord,United States
23211,Rebekah,Kovár,F,2020-10-13,Beaverton,United States
23212,James,Jones,M,2020-11-23,Fremont,United States
23213,Noah,Green,M,2020-10-22,Long Beach,United States
23214,Kaylee,James,F,2020-10-19,Lemon Grove,United States
23215,Juan,Richardson,M,2020-09-23,San Carlos,United States
23216,Kevin,Hall,M,2020-07-28,Woodland Hills,United States
23217,Michelle,Morgan,F,2020-07-03,Palo Alto,United States
23218,Alisha,Gao,F,2020-12-15,Ingolstadt,Germany
23219,Alyssa,West,F,2020-04-24,Bury,United Kingdom
23220,Roy,Malhotra,M,2020-03-26,Lancaster,United Kingdom
23221,Leonard,Rai,M,2020-07-13,Poing,Germany
23222,Kristen,Wu,F,2020-09-29,Metz,France
23223,Angel,Howard,M,2020-02-15,Esher-Molesey,United Kingdom
23224,Jonathan,Scott,M,2020-02-02,Leeds,United Kingdom
23225,Heidi,Patel,F,2020-02-08,Warrington,United Kingdom
23226,Leonard,Xie,M,2020-07-15,Darmstadt,Germany
23227,Anne,Alonso,F,2020-09-30,Chatou,France
23228,Candice,Guo,F,2020-03-31,Berlin,Germany
23229,Deborah,Raje,F,2020-10-08,Bottrop,Germany
23230,Mya,Foster,F,2020-03-27,Watford,United Kingdom
23231,Dylan,Moore,M,2020-10-09,Metz,France
23232,Frank,Serrano,M,2020-04-06,London,United Kingdom
23233,Bradley,Sharma,M,2020-12-26,München,Germany
23234,Brent,Lu,M,2019-12-30,München,Germany
23235,Cedric,Pal,M,2020-02-04,London,United Kingdom
23236,Nichole,Kumar,F,2020-08-28,York,United Kingdom
23237,Caleb,Young,M,2020-02-22,Kassel,Germany
